config_id,experiment,provider,chunk_size,top_k,threshold,fallback_top_n,case_id,category,question,reference,expected_sources,retrieved_sources,retrieved_count,source_hit,recall_at_k,mrr,ndcg_at_k,mean_similarity,latency_ms
topk5_threshold03,检索策略,bge-m3,512,5,0.3,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M2754;M0115;M2758,5,1,1.0,1.0,1.0,0.541098,16.355
topk5_threshold03,检索策略,bge-m3,512,5,0.3,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,17.609
topk5_threshold03,检索策略,bge-m3,512,5,0.3,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,15.809
fallback_off,兜底机制,bge-m3,512,5,0.3,0,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961;M0106,5,1,1.0,1.0,1.0,0.56011,22.042
fallback_off,兜底机制,bge-m3,512,5,0.3,0,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,17.763
fallback_off,兜底机制,bge-m3,512,5,0.3,0,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106;M3287,5,1,1.0,1.0,1.0,0.546371,25.832
fallback_off,兜底机制,bge-m3,512,5,0.3,0,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,24.135
fallback_off,兜底机制,bge-m3,512,5,0.3,0,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,20.711
fallback_off,兜底机制,bge-m3,512,5,0.3,0,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,17.52
fallback_off,兜底机制,bge-m3,512,5,0.3,0,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,17.026
fallback_off,兜底机制,bge-m3,512,5,0.3,0,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,15.85
fallback_off,兜底机制,bge-m3,512,5,0.3,0,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,14.922
fallback_off,兜底机制,bge-m3,512,5,0.3,0,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,15.728
fallback_off,兜底机制,bge-m3,512,5,0.3,0,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,15.458
fallback_off,兜底机制,bge-m3,512,5,0.3,0,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790;M2759,5,1,1.0,1.0,1.0,0.540347,15.91
fallback_off,兜底机制,bge-m3,512,5,0.3,0,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M3304;M0104;M0105,5,1,1.0,1.0,1.0,0.551776,14.705
fallback_off,兜底机制,bge-m3,512,5,0.3,0,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,14.951
fallback_off,兜底机制,bge-m3,512,5,0.3,0,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,15.945
fallback_off,兜底机制,bge-m3,512,5,0.3,0,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287;M0115,5,1,1.0,1.0,1.0,0.606129,15.073
fallback_off,兜底机制,bge-m3,512,5,0.3,0,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961;M1987;M2979,5,1,1.0,1.0,1.0,0.481907,15.316
fallback_off,兜底机制,bge-m3,512,5,0.3,0,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M2754;M0115;M2758,5,1,1.0,1.0,1.0,0.541098,16.252
fallback_off,兜底机制,bge-m3,512,5,0.3,0,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,19.322
fallback_off,兜底机制,bge-m3,512,5,0.3,0,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,15.783
fallback_on,兜底机制,bge-m3,512,5,0.3,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961;M0106,5,1,1.0,1.0,1.0,0.56011,16.154
fallback_on,兜底机制,bge-m3,512,5,0.3,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,15.891
fallback_on,兜底机制,bge-m3,512,5,0.3,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106;M3287,5,1,1.0,1.0,1.0,0.546371,16.727
fallback_on,兜底机制,bge-m3,512,5,0.3,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,15.796
fallback_on,兜底机制,bge-m3,512,5,0.3,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,15.672
fallback_on,兜底机制,bge-m3,512,5,0.3,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,14.904
fallback_on,兜底机制,bge-m3,512,5,0.3,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,15.456
fallback_on,兜底机制,bge-m3,512,5,0.3,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,14.672
fallback_on,兜底机制,bge-m3,512,5,0.3,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,18.022
fallback_on,兜底机制,bge-m3,512,5,0.3,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,15.701
fallback_on,兜底机制,bge-m3,512,5,0.3,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,14.371
fallback_on,兜底机制,bge-m3,512,5,0.3,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790;M2759,5,1,1.0,1.0,1.0,0.540347,17.508
fallback_on,兜底机制,bge-m3,512,5,0.3,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M3304;M0104;M0105,5,1,1.0,1.0,1.0,0.551776,15.814
fallback_on,兜底机制,bge-m3,512,5,0.3,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,16.646
fallback_on,兜底机制,bge-m3,512,5,0.3,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,15.62
fallback_on,兜底机制,bge-m3,512,5,0.3,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287;M0115,5,1,1.0,1.0,1.0,0.606129,16.858
fallback_on,兜底机制,bge-m3,512,5,0.3,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961;M1987;M2979,5,1,1.0,1.0,1.0,0.481907,15.222
fallback_on,兜底机制,bge-m3,512,5,0.3,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M2754;M0115;M2758,5,1,1.0,1.0,1.0,0.541098,14.279
fallback_on,兜底机制,bge-m3,512,5,0.3,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,13.422
fallback_on,兜底机制,bge-m3,512,5,0.3,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,13.506
threshold02,相似度阈值,bge-m3,512,5,0.2,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961;M0106,5,1,1.0,1.0,1.0,0.56011,14.749
threshold02,相似度阈值,bge-m3,512,5,0.2,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,14.92
threshold02,相似度阈值,bge-m3,512,5,0.2,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106;M3287,5,1,1.0,1.0,1.0,0.546371,14.953
threshold02,相似度阈值,bge-m3,512,5,0.2,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,16.56
threshold02,相似度阈值,bge-m3,512,5,0.2,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,14.855
threshold02,相似度阈值,bge-m3,512,5,0.2,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,14.78
threshold02,相似度阈值,bge-m3,512,5,0.2,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,16.544
threshold02,相似度阈值,bge-m3,512,5,0.2,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,15.193
threshold02,相似度阈值,bge-m3,512,5,0.2,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,14.517
threshold02,相似度阈值,bge-m3,512,5,0.2,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,14.802
threshold02,相似度阈值,bge-m3,512,5,0.2,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,14.867
threshold02,相似度阈值,bge-m3,512,5,0.2,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790;M2759,5,1,1.0,1.0,1.0,0.540347,14.901
threshold02,相似度阈值,bge-m3,512,5,0.2,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M3304;M0104;M0105,5,1,1.0,1.0,1.0,0.551776,15.373
threshold02,相似度阈值,bge-m3,512,5,0.2,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,16.122
threshold02,相似度阈值,bge-m3,512,5,0.2,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,15.715
threshold02,相似度阈值,bge-m3,512,5,0.2,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287;M0115,5,1,1.0,1.0,1.0,0.606129,15.447
threshold02,相似度阈值,bge-m3,512,5,0.2,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961;M1987;M2979,5,1,1.0,1.0,1.0,0.481907,15.368
threshold02,相似度阈值,bge-m3,512,5,0.2,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M2754;M0115;M2758,5,1,1.0,1.0,1.0,0.541098,13.891
threshold02,相似度阈值,bge-m3,512,5,0.2,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,13.419
threshold02,相似度阈值,bge-m3,512,5,0.2,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,20.082
threshold03,相似度阈值,bge-m3,512,5,0.3,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961;M0106,5,1,1.0,1.0,1.0,0.56011,30.427
threshold03,相似度阈值,bge-m3,512,5,0.3,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,30.836
threshold03,相似度阈值,bge-m3,512,5,0.3,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106;M3287,5,1,1.0,1.0,1.0,0.546371,23.07
threshold03,相似度阈值,bge-m3,512,5,0.3,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,26.95
threshold03,相似度阈值,bge-m3,512,5,0.3,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,15.841
threshold03,相似度阈值,bge-m3,512,5,0.3,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,13.883
threshold03,相似度阈值,bge-m3,512,5,0.3,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,16.999
threshold03,相似度阈值,bge-m3,512,5,0.3,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,13.826
threshold03,相似度阈值,bge-m3,512,5,0.3,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,15.446
threshold03,相似度阈值,bge-m3,512,5,0.3,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,15.189
threshold03,相似度阈值,bge-m3,512,5,0.3,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,17.451
threshold03,相似度阈值,bge-m3,512,5,0.3,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790;M2759,5,1,1.0,1.0,1.0,0.540347,16.153
threshold03,相似度阈值,bge-m3,512,5,0.3,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M3304;M0104;M0105,5,1,1.0,1.0,1.0,0.551776,14.546
threshold03,相似度阈值,bge-m3,512,5,0.3,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,16.341
threshold03,相似度阈值,bge-m3,512,5,0.3,1,15,数据提取,快餐店合作的总投资、双方出资额和股份比例如何安排,总投资80万元，no.1出资50万元占60%，no.2出资30万元占40%,M2754,M2754;M0055;M3307,5,1,1.0,1.0,1.0,0.581612,14.02
threshold03,相似度阈值,bge-m3,512,5,0.3,1,16,事实型,线上教育公司招聘的IT岗位薪资范围是多少,IT岗位薪资为6000至7000元,M3223,M3223;M3287;M0115,5,1,1.0,1.0,1.0,0.606129,15.11
threshold03,相似度阈值,bge-m3,512,5,0.3,1,17,事实型,清明节祭奠烈士活动的地点在哪里,杭州南山陵园,M2961,M2961;M1987;M2979,5,1,1.0,1.0,1.0,0.481907,14.917
threshold03,相似度阈值,bge-m3,512,5,0.3,1,18,事实型,新上市薯片的大包装和礼盒装如何定价定位,大包装定价9元，礼盒装定位高端,M0119,M0119;M2754;M0115;M2758,5,1,1.0,1.0,1.0,0.541098,15.989
threshold03,相似度阈值,bge-m3,512,5,0.3,1,19,多要素事实型,员工旅游将人员分成哪两组，各有多少人并去哪里,新进优秀员工10人去天台山一日游；老员工及优秀员工26人去九寨沟三日游,M1987,M1987;M1999;M3118,5,1,1.0,1.0,1.0,0.59851,15.751
threshold03,相似度阈值,bge-m3,512,5,0.3,1,20,因果事实型,餐厅因为什么食品安全问题停业，计划停业几天整改,员工未戴帽子导致食品中出现头发，因此停业三天整改,M2758,M2758;M0055;M3307,5,1,1.0,1.0,1.0,0.648092,16.356
threshold04,相似度阈值,bge-m3,512,5,0.4,1,1,活动信息查询,汉服文化节的活动时间是何时,周日下午3-5点,M3311,M3311;M2961;M0106,5,1,1.0,1.0,1.0,0.56011,16.564
threshold04,相似度阈值,bge-m3,512,5,0.4,1,2,奖励设置查询,校园防诈骗知识竞赛设置了什么奖励,学分奖励,M3154,M3154;M2790;M3118;M2759,5,1,1.0,1.0,1.0,0.600991,15.606
threshold04,相似度阈值,bge-m3,512,5,0.4,1,3,人群定位查询,酒店亲子房的目标人群是哪些,3-12岁儿童家庭,M3343,M3343;M0106;M3287,5,1,1.0,1.0,1.0,0.546371,16.962
threshold04,相似度阈值,bge-m3,512,5,0.4,1,4,宣传渠道查询,酒店计划通过哪些渠道进行宣传,邀请网红进行抖音宣传,M3287,M3287;M0106;M0104,5,1,1.0,1.0,1.0,0.565314,15.322
threshold04,相似度阈值,bge-m3,512,5,0.4,1,5,食品处理查询,过期或不新鲜食品如何处理,可调换,M3307,M3307;M2758,5,1,1.0,1.0,1.0,0.568083,15.589
threshold04,相似度阈值,bge-m3,512,5,0.4,1,6,目标查询,暑期营销和第四季度营销分别设定了哪些核心量化目标,暑期整体订单量提升25%，新媒体渠道获客占比提升至30%，中端及以上套餐签约占比提升至40%，老客户转介绍率提升10%；第四季度保障46组意向客户转化，全年总订单量、营收稳步增长,M0104;M0106,M0106;M0105;M0104,5,1,1.0,1.0,0.919721,0.62668,14.878
threshold04,相似度阈值,bge-m3,512,5,0.4,1,7,问题解决措施查询,在不同阶段的营销会议中，针对直播转化偏低的问题分别提出了哪些改进措施,暑期阶段制定每周三、六固定直播排期并要求咨询5分钟内响应；七夕阶段完成直播筹备；第四季度确定直播整体排期并优化直播玩法,M0104;M0105;M0106,M0106;M0104;M3304;M0105,5,1,1.0,1.0,0.967468,0.625885,15.354
threshold04,相似度阈值,bge-m3,512,5,0.4,1,8,风险与应对查询,在婚礼项目筹备和不同营销阶段中，关于酒店场地分别有哪些风险提示和应对要求,七夕和第四季度营销均要求提前锁定紧张酒店档期；婚礼项目要求提前预订婚车司机、确认酒店套餐餐标和开瓶费，并签订档期保障协议、拓展合作酒店,M0101;M0102;M0105;M0106,M0101;M0106;M0102;M0103,5,1,0.75,1.0,0.831872,0.636135,17.323
threshold04,相似度阈值,bge-m3,512,5,0.4,1,9,人员分工查询,负责人A在暑期营销、第四季度营销以及M0101婚礼项目中分别承担了哪些核心任务,暑期完成婚礼套餐改版和主题方案设计；第四季度负责整体统筹、产品迭代和新款婚礼方案套餐设计；M0101项目负责婚礼助理、场地布置以及婚礼当天场地和流程把控,M0102;M0103;M0104;M0106,M0106;M0105;M0104,5,1,0.5,1.0,0.703918,0.612406,17.531
threshold04,相似度阈值,bge-m3,512,5,0.4,1,10,产品规划查询,在上半年总结暨暑期部署、七夕冲刺、第四季度规划会议中，套餐设计相关的决策分别是什么,暑期部署要求完成全品类套餐改版并新增优惠、联名和引流套餐；七夕冲刺主推专项套餐并按预算分层推荐；第四季度打造中式、国潮爆款产品并完成新款方案与套餐设计,M0104;M0105;M0106,M0105;M0104;M0106,5,1,1.0,1.0,1.0,0.659026,17.244
threshold04,相似度阈值,bge-m3,512,5,0.4,1,11,事实型,春游活动安排在什么日期，目的地是哪里,2021年4月16日，杭州动物园,M2979,M2979;M1999;M2961,5,1,1.0,1.0,1.0,0.586257,17.515
threshold04,相似度阈值,bge-m3,512,5,0.4,1,12,数据提取,秋季运动会的预算和纪念奖比例分别是多少,预算初步定为50万元，纪念奖占60%,M0088,M0088;M2790;M2759,5,1,1.0,1.0,1.0,0.540347,14.757
threshold04,相似度阈值,bge-m3,512,5,0.4,1,13,数据提取,霸王防脱洗发水推广的总预算及线上线下比例是多少,总预算约500万元，线上60%，线下40%,M0115,M0115;M3304;M0104;M0105,5,1,1.0,1.0,1.0,0.551776,15.739
threshold04,相似度阈值,bge-m3,512,5,0.4,1,14,多要素事实型,公司半年度出游计划去哪里、多少人参加、预算多少,前往贵州，前100名优秀员工参加，预算暂定10万元并争取申请至12万元,M1999,M1999;M1987;M0101,5,1,1.0,1.0,1.0,0.639331,15.532
